# Chemical synapses and Gap junctions in the C elegans
# From the synapses list dataset used by Cook et al
AVAR,DA08,chemical
AVAR,DA09,chemical
AVAR,VA11,chemical
VD13,vBWMR21,chemical
VD13,VA12,chemical
PQR,AVHL,chemical
PQR,AVG,chemical
PQR,PVPR,chemical
VD13,vBWML21,chemical
VD13,VA12,chemical
VD13,vBWMR21,chemical
VD13,VA12,chemical
AVL,DD06,chemical
AVL,VD12,chemical
AVAR,PVCR,chemical
AVAR,DA08,chemical
AVAR,AVDL,chemical
AVAR,PVCR,chemical
AVAR,DA08,chemical
VA12,VD13,chemical
VA12,vBWML21,chemical
PVCL,DVA,chemical
PVCL,DB07,chemical
DVA,DB07,chemical
DVA,PVCL,chemical
VA12,VD13,chemical
VA12,vBWMR21,chemical
VA12,VD13,chemical
VA12,vBWMR21,chemical
AVKR,hyp,chemical
AVAL,AVDR,chemical
AVAL,VA11,chemical
AVAL,AS11,chemical
PVWL,PVCL,chemical
PVWL,PVCR,chemical
VC06,AVL,chemical
VC06,VD12,chemical
AVDR,AVAR,chemical
AVDR,AS11,chemical
AVDR,AVAL,chemical
VB11,VD13,chemical
VB11,DD06,chemical
VB11,vBWMR21,chemical
PVR,DA09,chemical
PVR,DB07,chemical
PVNR,AVDL,chemical
PVNR,AVAL,chemical
PVNR,hyp,chemical
PVNR,AVAL,chemical
PVNR,hyp,chemical
AVL,VD12,chemical
AVL,VC06,chemical
VA12,VD13,chemical
AVAL,AVAR,chemical
AVAL,VA11,chemical
AVAL,AS11,chemical
PQR,AVDR,chemical
PQR,AVAL,chemical
PQR,AVDL,chemical
AVHL,PVPL,chemical
AVG,hyp,chemical
AVFL,AVHR,chemical
AVFL,AVG,chemical
AVHR,AVG,chemical
AVHR,AVFL,chemical
AVHR,AVFR,chemical
PVWR,PVT,chemical
PVNR,vBWML21,chemical
PVNR,PVT,chemical
PVNR,AVL,chemical
PVNL,AVL,chemical
PVNL,PVNR,chemical
PVNR,AVBR,chemical
PVNR,hyp,chemical
PVNR,AVBR,chemical
PVNR,hyp,chemical
PVNR,AVJR,chemical
PVNR,AVDL,chemical
PVNR,AVBR,chemical
PDER,DVA,chemical
PDER,DVA,chemical
PDER,bl11,chemical
bl11,PDEL,chemical
bl11,PDEL,chemical
VA12,PVCR,chemical
VA12,VD13,chemical
DA09,hyp,chemical
DA09,VA11,chemical
VA12,VD12,chemical
VA12,DD06,chemical
VA12,vBWMR21,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VC06,DD06,chemical
VC06,VD12,chemical
VA12,VD12,chemical
VA12,DD06,chemical
VA12,vBWMR21,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VA12,VD12,chemical
VA12,vBWML21,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VD12,vBWML21,chemical
VD12,VA12,chemical
VA12,VD12,chemical
VA12,vBWMR21,chemical
VD12,DD06,chemical
VD12,vBWML21,chemical
VA12,VD12,chemical
VA12,vBWML21,chemical
VC06,vBWMR20,chemical
VC06,VD12,chemical
VA11,VD12,chemical
VD12,vBWMR20,chemical
VD13,PVCR,chemical
VD13,PVWL,chemical
AVL,VD12,chemical
AVL,PVWL,chemical
PVWL,PVWR,chemical
PVWL,PVT,chemical
PVWL,VD12,chemical
VB11,VD12,chemical
VB11,DD06,chemical
VB11,vBWMR21,chemical
VB11,DD06,chemical
VB11,vBWMR21,chemical
VB11,DD06,chemical
VB11,vBWMR21,chemical
VB10,VD12,chemical
VB10,vBWMR21,chemical
VB10,vBWMR20,chemical
VA11,DD06,chemical
VA11,vBWML20,chemical
VA11,VB10,chemical
AVDL,AVDR,chemical
AVDL,AS11,chemical
AVDL,AVAL,chemical
PQR,AVAL,chemical
PQR,AVDL,chemical
PQR,AVDR,chemical
PQR,AS11,chemical
PQR,AVDR,chemical
PQR,AVAL,chemical
PQR,AVDR,chemical
PDEL,PVR,chemical
PDEL,DVA,chemical
PDEL,bl11,chemical
AVAR,VA11,chemical
AVAR,AS11,chemical
AVAR,VA11,chemical
AVAR,AS11,chemical
AVDR,AVAR,chemical
AVDR,DA09,chemical
AVDR,AS11,chemical
AVAL,AVAR,chemical
AVAL,DA09,chemical
AVAL,VA11,chemical
AVAR,DA08,chemical
AVAR,DA09,chemical
AVAR,DA09,chemical
AVDR,PVCR,chemical
AVDR,AVAR,chemical
AVDR,AS11,chemical
PQR,AVAL,chemical
PQR,AVDR,chemical
PQR,AVAR,chemical
PQR,AVDR,chemical
PQR,AVAR,chemical
PQR,AVAL,chemical
PQR,AVDR,chemical
PQR,AVAR,chemical
