source,target,weight
DA04,DD02,0.02381
DA04,VD04,0.285714
DA05,AVAR,0.151515
DA05,AVAL,0.030303
DA05,DA02,0.030303
DA05,VA04,0.030303
DA05,VA05,0.060606
DA05,DA03,0.030303
DA05,AS06,0.060606
DA05,DA04,0.030303
DA05,PVDL,0.030303
DA05,VD06,0.484848
DA05,VD05,0.030303
DA05,DB04,0.030303
DA06,AVAR,0.086957
DA06,DB01,0.043478
DA06,AVAL,0.434783
DA06,VD06,0.130435
DA06,VD05,0.130435
DA06,VD04,0.173913
DA07,PVCR,0.5
DA07,AVAL,0.333333
DA07,PVCL,0.166667
DA08,PVQL,0.030303
DA08,AVAR,0.030303
DA08,AVHR,0.090909
DA08,AVAL,0.090909
DA08,PVCL,0.333333
DA08,DVB,0.090909
DA08,AS11,0.030303
DA08,PDA,0.030303
DA08,VA12,0.121212
DA08,VA10,0.060606
DA08,DA09,0.030303
DA08,DD06,0.060606
DA09,PVR,0.275
DA09,AVAR,0.025
DA09,DVA,0.1
DA09,RID,0.025
DA09,PVCR,0.1
DA09,AS11,0.025
DA09,PDA,0.025
DA09,VA12,0.05
DA09,VA11,0.05
DA09,PHCL,0.025
DA09,DA08,0.05
DA09,VD13,0.075
DA09,DB07,0.025
DA09,VB11,0.025
DA09,AVL,0.05
DA09,PHCR,0.05
DA09,DD06,0.025
DB01,FLPR,0.012821
DB01,AIBR,0.012821
DB01,RIS,0.012821
DB01,DVA,0.012821
DB01,RID,0.025641
DB01,AS01,0.012821
DB01,VD02,0.192308
DB01,AVBR,0.038462
DB01,DA02,0.025641
DB01,AS02,0.012821
DB01,AS03,0.012821
DB01,DA01,0.141026
DB01,DA06,0.012821
DB01,PVDL,0.012821
DB01,DB04,0.012821
DB01,VB04,0.012821
DB01,DB02,0.012821
DB01,DD01,0.128205
DB01,VB03,0.012821
DB01,VD01,0.269231
DB01,VD03,0.012821
DB02,DB01,0.015152
DB02,VB01,0.030303
DB02,AVBR,0.015152
DB02,DA02,0.030303
DB02,AS03,0.045455
DB02,DA03,0.075758
DB02,AS04,0.030303
DB02,DB03,0.090909
DB02,DA04,0.015152
DB02,VD05,0.015152
DB02,VB04,0.015152
DB02,DD01,0.030303
DB02,DD02,0.030303
DB02,VD04,0.212121
DB02,VD03,0.348485
DB03,RID,0.013158
DB03,AVBL,0.013158
DB03,AVBR,0.013158
DB03,AS04,0.013158
DB03,AS05,0.013158
DB03,DA05,0.013158
DB03,DA04,0.065789
DB03,VD06,0.092105
DB03,VD05,0.342105
DB03,DB04,0.013158
DB03,VB06,0.013158
DB03,DB02,0.078947
DB03,DD02,0.052632
DB03,DD03,0.144737
DB03,VD04,0.118421
DB04,DB01,0.033333
DB04,AVBL,0.033333
DB04,AVBR,0.033333
DB04,DB03,0.033333
DB04,AS06,0.033333
DB04,DA05,0.1
DB04,VD06,0.433333
DB04,VB02,0.033333
DB04,VB04,0.033333
DB04,VB07,0.033333
DB04,DD03,0.133333
DB04,DD04,0.066667
DB05,AVAR,0.5
DB05,AVBL,0.25
DB05,AVBR,0.25
DB06,AVBL,0.333333
DB06,AVAL,0.5
DB06,AVBR,0.166667
DB07,PVR,0.142857
DB07,AVHL,0.142857
DB07,DVA,0.047619
DB07,AVBL,0.095238
DB07,PVCR,0.047619
DB07,AVBR,0.047619
DB07,PVCL,0.238095
DB07,AS10,0.047619
DB07,PDB,0.047619
DB07,VA10,0.047619
DB07,VD13,0.095238
DD01,FLPL,0.05
DD01,VD02,0.15
DD01,AVBR,0.05
DD01,DA02,0.1
DD01,RIFR,0.05
DD01,SABVR,0.05
DD01,VC01,0.05
DD01,DD02,0.05
DD01,VD01,0.2
DD01,VD03,0.25
DD02,DA03,0.1
DD02,VD05,0.1
DD02,DD01,0.1
DD02,DD03,0.2
DD02,VD04,0.3
DD02,VD03,0.2
DD03,DB03,0.166667
DD03,DA05,0.166667
DD03,DB04,0.166667
DD03,DD02,0.333333
DD03,DD04,0.166667
DD04,VC03,0.333333
DD04,DD03,0.333333
DD04,VD08,0.333333
DD05,VB08,0.333333
DD05,VD10,0.333333
DD05,VD09,0.333333
DD06,PVPL,0.022222
DD06,PVPR,0.133333
DD06,AVHR,0.022222
DD06,DVC,0.022222
DD06,PVT,0.022222
DD06,PVCL,0.022222
DD06,DVB,0.044444
DD06,PDA,0.022222
DD06,VA12,0.088889
DD06,DA08,0.044444
DD06,AVG,0.022222
DD06,VD11,0.066667
DD06,VD13,0.044444
DD06,AVL,0.333333
DD06,VD12,0.088889
DVA,AVDR,0.008333
DVA,PVPL,0.008333
DVA,PVR,0.041667
DVA,RIMR,0.008333
DVA,AVKL,0.058333
DVA,AVAR,0.008333
DVA,PVPR,0.016667
DVA,SDQR,0.008333
DVA,RIR,0.025
DVA,AIZL,0.025
DVA,AIZR,0.016667
DVA,DVC,0.008333
DVA,PVT,0.033333
DVA,SAAVL,0.008333
DVA,DB01,0.008333
DVA,SAADR,0.008333
DVA,SDQL,0.008333
DVA,VB01,0.008333
DVA,AUAR,0.008333
DVA,AUAL,0.008333
DVA,SMBDR,0.016667
DVA,AVBL,0.016667
DVA,AQR,0.033333
DVA,PVCR,0.016667
DVA,AVAL,0.025
DVA,AVBR,0.016667
DVA,AVEL,0.075
DVA,AVER,0.041667
DVA,PVCL,0.033333
DVA,DA02,0.008333
DVA,DB03,0.016667
DVA,VA08,0.008333
DVA,AS11,0.008333
DVA,PDA,0.008333
DVA,VA12,0.008333
DVA,URXL,0.008333
DVA,DB06,0.016667
DVA,SABD,0.008333
DVA,URYDL,0.008333
DVA,VA02,0.008333
DVA,VA06,0.008333
DVA,DB05,0.008333
DVA,SAAVR,0.016667
DVA,SMBDL,0.025
DVA,DB04,0.008333
DVA,DB07,0.025
DVA,VB07,0.008333
DVA,VB11,0.016667
DVA,DB02,0.008333
DVA,SMBVR,0.016667
DVA,PDEL,0.033333
DVA,PDER,0.016667
DVA,RIAL,0.008333
DVA,RIAR,0.016667
DVA,DA09,0.025
DVA,SMBVL,0.025
DVA,SMDVL,0.008333
DVA,SIADR,0.008333
DVA,SIAVR,0.008333
DVB,PVPL,0.089286
DVB,PVQR,0.017857
DVB,PVPR,0.071429
DVB,DVC,0.178571
DVB,PVT,0.017857
DVB,AS09,0.125
DVB,AS11,0.017857
DVB,PDA,0.017857
DVB,VA09,0.017857
DVB,VB09,0.017857
DVB,PHCL,0.017857
DVB,DA08,0.125
DVB,VD13,0.089286
DVB,AVL,0.107143
DVB,DD06,0.089286
DVC,PVPL,0.018182
DVC,PVQR,0.018182
DVC,AVKR,0.009091
DVC,AVKL,0.018182
DVC,AVAR,0.063636
DVC,PVPR,0.118182
DVC,AVHR,0.018182
DVC,AIBL,0.018182
DVC,AIBR,0.045455
DVC,PVT,0.063636
DVC,RIGR,0.045455
DVC,RIBR,0.009091
DVC,RIGL,0.045455
DVC,RIVR,0.009091
DVC,RIBL,0.009091
DVC,DVA,0.009091
DVC,AVBL,0.009091
DVC,AVAL,0.045455
DVC,DVB,0.063636
DVC,VA09,0.009091
DVC,PVNR,0.009091
DVC,AVG,0.081818
DVC,VD11,0.009091
DVC,VD13,0.009091
DVC,VD10,0.036364
DVC,AVL,0.081818
DVC,RMFL,0.018182
DVC,RMFR,0.036364
DVC,VD01,0.045455
DVC,DD06,0.009091
DVC,URAVL,0.009091
DVC,VC06,0.009091
FLPL,AVDR,0.158537
FLPL,ADEL,0.02439
FLPL,AVDL,0.085366
FLPL,ADER,0.02439
FLPL,AVAR,0.207317
FLPL,FLPR,0.036585
FLPL,RIH,0.012195
FLPL,AIBL,0.036585
FLPL,AIBR,0.02439
FLPL,RIS,0.012195
FLPL,SDQL,0.012195
FLPL,DVA,0.012195
FLPL,AVBL,0.04878
FLPL,PVCR,0.012195
FLPL,AVAL,0.182927
FLPL,AVBR,0.060976
FLPL,VA01,0.012195
FLPL,DD01,0.02439
FLPL,SIADR,0.012195
FLPR,ADAR,0.015873
FLPR,ADAL,0.015873
FLPR,AVDR,0.031746
FLPR,AVDL,0.174603
FLPR,ADER,0.047619
FLPR,FLPL,0.063492
FLPR,AVAR,0.079365
FLPR,AIBR,0.015873
FLPR,VB01,0.015873
FLPR,DVA,0.015873
FLPR,AVBL,0.079365
FLPR,AVAL,0.190476
FLPR,AS01,0.015873
FLPR,AVBR,0.015873
FLPR,AVEL,0.063492
FLPR,AVER,0.031746
FLPR,PVCL,0.031746
FLPR,DA02,0.015873
FLPR,DA03,0.031746
FLPR,AVJL,0.015873
FLPR,DA01,0.015873
FLPR,AVJR,0.015873
HSNL,ASHL,0.019231
HSNL,AVDR,0.038462
HSNL,PVQL,0.019231
HSNL,AIAL,0.019231
HSNL,PVPL,0.019231
HSNL,ASHR,0.038462
HSNL,RMGR,0.019231
HSNL,AWBL,0.038462
HSNL,AWAR,0.038462
HSNL,AWBR,0.038462
HSNL,ADLR,0.019231
HSNL,ADLL,0.019231
HSNL,RIR,0.019231
HSNL,AIZL,0.038462
HSNL,ASKL,0.038462
HSNL,AIMR,0.019231
HSNL,AIZR,0.019231
HSNL,ASKR,0.019231
HSNL,HSNR,0.076923
HSNL,RIML,0.038462
HSNL,RIFL,0.076923
HSNL,ASJR,0.019231
HSNL,AVFR,0.057692
HSNL,AVJL,0.038462
HSNL,SABVL,0.038462
HSNL,AVFL,0.115385
HSNL,VC05,0.057692
HSNR,ASHL,0.035088
HSNR,AVDR,0.017544
HSNR,AIAL,0.035088
HSNR,PVQR,0.017544
HSNR,RIMR,0.017544
HSNR,RMGR,0.017544
HSNR,ALA,0.017544
HSNR,BDUR,0.035088
HSNR,AWBL,0.017544
HSNR,AVHL,0.017544
HSNR,PVPR,0.035088
HSNR,AVHR,0.017544
HSNR,AIBL,0.017544
HSNR,AIBR,0.017544
HSNR,AIZL,0.017544
HSNR,HSNL,0.035088
HSNR,AIZR,0.017544
HSNR,ASKR,0.035088
HSNR,PVT,0.017544
HSNR,RIML,0.017544
HSNR,AVEL,0.017544
HSNR,AVER,0.017544
HSNR,AS05,0.017544
HSNR,DA05,0.017544
HSNR,RIFR,0.070175
HSNR,AVFR,0.017544
HSNR,AVJL,0.017544
HSNR,DA06,0.017544
HSNR,SABD,0.017544
HSNR,SABVR,0.017544
HSNR,VA06,0.017544
HSNR,PVNR,0.052632
HSNR,DB05,0.017544
HSNR,AVFL,0.035088
HSNR,VC04,0.017544
HSNR,AVL,0.017544
HSNR,VC05,0.035088
HSNR,VC03,0.017544
HSNR,VC02,0.052632
HSNR,VD04,0.035088
HSNR,RMDDR,0.017544
IL1DL,PVR,0.055556
IL1DL,RIH,0.055556
IL1DL,IL2DL,0.055556
IL1DL,URYDL,0.055556
IL1DL,RMEV,0.055556
IL1DL,RMDVL,0.222222
IL1DL,IL1L,0.055556
IL1DL,OLLL,0.055556
IL1DL,IL1DR,0.055556
IL1DL,URADL,0.111111
IL1DL,RIPL,0.111111
IL1DL,RMDDR,0.055556
IL1DL,RMEL,0.055556
IL1DR,PVR,0.096774
IL1DR,URYDR,0.032258
IL1DR,RMDVR,0.193548
IL1DR,RMEV,0.032258
IL1DR,IL1R,0.096774
IL1DR,OLLR,0.064516
IL1DR,IL2DR,0.096774
IL1DR,IL1DL,0.032258
IL1DR,URADR,0.064516
IL1DR,RIPR,0.16129
IL1DR,RMDDL,0.129032
IL1L,ADEL,0.0625
IL1L,RMGL,0.03125
IL1L,IL2L,0.03125
IL1L,AVER,0.0625
IL1L,URBL,0.0625
IL1L,RMDVR,0.0625
IL1L,RMDVL,0.125
IL1L,OLLL,0.03125
IL1L,RMDR,0.09375
IL1L,IL1DL,0.0625
IL1L,IL1VL,0.03125
IL1L,RMDL,0.03125
IL1L,RIPL,0.03125
IL1L,RMDDL,0.15625
IL1L,URAVL,0.0625
IL1L,RMER,0.0625
IL1R,AVEL,0.037037
IL1R,AVER,0.037037
IL1R,URXR,0.074074
IL1R,RMDVR,0.148148
IL1R,OLLR,0.037037
IL1R,RMDVL,0.037037
IL1R,RMDR,0.074074
IL1R,IL1DR,0.074074
IL1R,IL1VR,0.037037
IL1R,RMDL,0.148148
IL1R,RMDDL,0.111111
IL1R,RMDDR,0.074074
IL1R,RMEL,0.074074
IL1R,RMHL,0.037037
IL1VL,OLQVL,0.047619
IL1VL,URYVL,0.047619
IL1VL,RMDVR,0.047619
IL1VL,AVL,0.047619
IL1VL,IL1L,0.095238
IL1VL,IL1VR,0.047619
IL1VL,RMED,0.047619
IL1VL,RIPL,0.190476
IL1VL,RMDDL,0.285714
IL1VL,URAVL,0.095238
IL1VL,RMHL,0.047619
IL1VR,IL2R,0.030303
IL1VR,IL1R,0.060606
IL1VR,OLLR,0.030303
IL1VR,RMDVL,0.030303
IL1VR,OLQVR,0.030303
IL1VR,IL1VL,0.030303
IL1VR,URAVR,0.212121
IL1VR,IL2VR,0.060606
IL1VR,RIPR,0.181818
IL1VR,RMDDR,0.30303
IL1VR,RMER,0.030303
IL2DL,RIH,0.052632
IL2DL,RIBL,0.026316
IL2DL,AUAL,0.026316
IL2DL,AVBR,0.026316
IL2DL,RMEV,0.026316
IL2DL,OLQDL,0.052632
IL2DL,IL1DL,0.184211
IL2DL,URADL,0.078947
IL2DL,RMED,0.052632
IL2DL,RIPL,0.263158
IL2DL,RMEL,0.105263
IL2DL,RMHL,0.026316
IL2DL,RMER,0.078947
IL2DR,RICL,0.029412
IL2DR,RICR,0.029412
IL2DR,RMEV,0.029412
IL2DR,CEPDR,0.029412
IL2DR,OLQDR,0.029412
IL2DR,IL1DR,0.205882
IL2DR,URADR,0.117647
IL2DR,RMED,0.058824
IL2DR,RIPL,0.029412
IL2DR,RIPR,0.323529
IL2DR,RMEL,0.058824
IL2DR,RMER,0.058824
IL2L,ADEL,0.085106
IL2L,RMGL,0.021277
IL2L,RICL,0.021277
IL2L,RIH,0.148936
IL2L,OLQVL,0.170213
IL2L,AVEL,0.021277
IL2L,URXL,0.06383
IL2L,ASJL,0.021277
IL2L,URBL,0.042553
IL2L,RMEV,0.042553
IL2L,IL1L,0.021277
IL2L,OLLL,0.021277
IL2L,RMDR,0.021277
IL2L,OLQDL,0.106383
IL2L,RMDL,0.06383
IL2L,URAVL,0.042553
IL2L,RMER,0.085106
IL2R,ADER,0.055556
IL2R,RMGR,0.055556
IL2R,URBR,0.055556
IL2R,RIH,0.166667
IL2R,AVER,0.055556
IL2R,URXR,0.055556
IL2R,RMEV,0.027778
IL2R,IL1R,0.027778
IL2R,OLLR,0.055556
IL2R,OLQDR,0.055556
IL2R,OLQVR,0.194444
IL2R,URADR,0.027778
IL2R,IL1VR,0.027778
IL2R,URAVR,0.027778
IL2R,RMDL,0.055556
IL2R,RMEL,0.055556
IL2VL,IL2L,0.027027
IL2VL,RIH,0.054054
IL2VL,OLQVL,0.027027
IL2VL,DVC,0.027027
IL2VL,BAGR,0.027027
IL2VL,RMEV,0.027027
IL2VL,RIAL,0.027027
IL2VL,IL1VL,0.189189
IL2VL,RIPL,0.297297
IL2VL,RMEL,0.054054
IL2VL,URAVL,0.135135
IL2VL,RMER,0.108108
IL2VR,RIH,0.06383
IL2VR,ADLR,0.021277
IL2VR,AVAL,0.021277
IL2VR,CEPVR,0.021277
IL2VR,URXR,0.021277
IL2VR,RMEV,0.06383
IL2VR,OLQVR,0.042553
IL2VR,RIAR,0.042553
IL2VR,IL1VR,0.148936
IL2VR,URAVR,0.085106
IL2VR,RMED,0.021277
IL2VR,RIPR,0.319149
IL2VR,SIADR,0.021277
IL2VR,RMEL,0.06383
IL2VR,RMER,0.042553
LUAL,AVDR,0.060606
LUAL,PVR,0.030303
LUAL,AVDL,0.121212
LUAL,AVAR,0.181818
LUAL,AVHL,0.030303
LUAL,AVAL,0.181818
LUAL,PVCL,0.030303
LUAL,AVJL,0.090909
LUAL,AVJR,0.030303
LUAL,PHBL,0.030303
LUAL,PVNL,0.151515
LUAL,PVWL,0.030303
LUAL,PLML,0.030303
LUAR,AVDR,0.073171
LUAR,PVR,0.04878
LUAR,AVDL,0.02439
LUAR,AVAR,0.243902
LUAR,PVT,0.04878
LUAR,PVCR,0.073171
LUAR,AVAL,0.121951
LUAR,PLMR,0.02439
LUAR,PDB,0.02439
LUAR,AVJL,0.02439
LUAR,AVJR,0.04878
LUAR,PQR,0.02439
LUAR,PVNL,0.02439
LUAR,PVNR,0.02439
LUAR,PVWR,0.097561
LUAR,PVWL,0.073171
OLLL,ADEL,0.042254
OLLL,IL2L,0.014085
OLLL,CEPVL,0.056338
OLLL,RIGL,0.014085
OLLL,RIBL,0.112676
OLLL,AVER,0.295775
OLLL,URYDL,0.014085
OLLL,URYVL,0.014085
OLLL,OLLR,0.028169
OLLL,RMDVL,0.014085
OLLL,CEPDL,0.042254
OLLL,IL1DL,0.014085
OLLL,IL1VL,0.028169
OLLL,RMDL,0.028169
OLLL,RMDDL,0.098592
OLLL,SMDDL,0.042254
OLLL,SMDDR,0.056338
OLLL,SMDVR,0.056338
OLLL,RMEL,0.028169
OLLR,ADER,0.013158
OLLR,IL2R,0.013158
OLLR,RIGR,0.013158
OLLR,RIBR,0.131579
OLLR,RIS,0.013158
OLLR,AVEL,0.210526
OLLR,CEPVR,0.078947
OLLR,RMDVR,0.039474
OLLR,CEPDR,0.026316
OLLR,OLLL,0.026316
OLLR,RMDR,0.013158
OLLR,OLQDR,0.013158
OLLR,IL1DR,0.039474
OLLR,IL1VR,0.013158
OLLR,RMED,0.013158
OLLR,RMDL,0.039474
OLLR,RMDDR,0.131579
OLLR,SMDVL,0.052632
OLLR,SMDDL,0.039474
OLLR,SMDDR,0.013158
OLLR,SMDVR,0.039474
OLLR,RMER,0.026316
OLQDL,RICR,0.045455
OLQDL,RIH,0.045455
OLQDL,RIGL,0.045455
OLQDL,RIBL,0.090909
OLQDL,URYDL,0.045455
OLQDL,SIBVL,0.136364
OLQDL,URBL,0.045455
OLQDL,RMDVL,0.045455
OLQDL,CEPDL,0.090909
OLQDL,RMED,0.045455
OLQDL,RMDDL,0.045455
OLQDL,RMDDR,0.181818
OLQDL,RMEL,0.090909
OLQDL,RMHL,0.045455
OLQDR,RICL,0.05
OLQDR,RICR,0.05
OLQDR,URBR,0.05
OLQDR,RIH,0.15
OLQDR,RIGR,0.05
OLQDR,RIBR,0.1
OLQDR,RMDVR,0.05
OLQDR,CEPDR,0.1
OLQDR,IL1DR,0.05
OLQDR,RMDDL,0.15
OLQDR,SIBVR,0.1
OLQDR,RMER,0.05
OLQDR,RMHR,0.05
OLQVL,ADAL,0.04
OLQVL,AVDR,0.04
OLQVL,RICL,0.04
OLQVL,IL2L,0.04
OLQVL,RIH,0.04
OLQVL,ADLL,0.04
OLQVL,CEPVL,0.04
OLQVL,RIGL,0.04
OLQVL,RIBL,0.04
OLQVL,AVAL,0.04
OLQVL,URBL,0.04
OLQVL,RMDVR,0.16
OLQVL,IL2VL,0.04
OLQVL,IL1VL,0.08
OLQVL,RIPL,0.04
OLQVL,RMDDL,0.04
OLQVL,SIAVL,0.04
OLQVL,SIBDL,0.12
OLQVL,RMHL,0.04
OLQVR,RICR,0.043478
OLQVR,URBR,0.043478
OLQVR,RIH,0.086957
OLQVR,RIGR,0.043478
OLQVR,RIBR,0.043478
OLQVR,SIBDR,0.173913
OLQVR,CEPVR,0.043478
OLQVR,RMDVL,0.217391
OLQVR,IL1VR,0.043478
OLQVR,RIPR,0.086957
OLQVR,RMDDR,0.043478
OLQVR,RMER,0.043478
OLQVR,RMHR,0.086957
PDA,PVQR,0.047619
PDA,DVA,0.047619
PDA,PDB,0.190476
PDA,AS11,0.047619
PDA,PVNR,0.047619
PDA,DA08,0.047619
PDA,VD13,0.142857
PDA,AVL,0.190476
PDA,PHAR,0.047619
PDA,DA09,0.095238
PDA,DD06,0.095238
PDB,PVPL,0.033333
PDB,PVR,0.333333
PDB,RID,0.066667
PDB,AS11,0.066667
PDB,PDA,0.133333
PDB,AVJL,0.066667
PDB,VD13,0.2
PDB,DB07,0.033333
PDB,DD06,0.066667
PDEL,PVR,0.1
PDEL,AVKL,0.12
PDEL,DVA,0.5
PDEL,PVCR,0.02
PDEL,PVCL,0.04
PDEL,VA09,0.02
PDEL,VD06,0.02
PDEL,VD11,0.02
PDEL,PDER,0.08
PDEL,PVM,0.06
PDEL,VD08,0.02
PDER,PVR,0.044776
PDER,AVKL,0.238806
PDER,DVA,0.552239
PDER,PVCR,0.044776
PDER,PVCL,0.014925
PDER,VA08,0.014925
PDER,VB02,0.014925
PDER,PDEL,0.044776
PDER,PVM,0.014925
PDER,VD09,0.014925
PHAL,AVDR,0.02381
PHAL,PVQL,0.047619
PHAL,AVHL,0.047619
PHAL,PVPR,0.095238
PHAL,AVHR,0.02381
PHAL,DVA,0.047619
PHAL,PHBL,0.119048
PHAL,PHBR,0.119048
PHAL,PHCL,0.02381
PHAL,DA08,0.047619
PHAL,AVG,0.142857
PHAL,AVFL,0.071429
PHAL,PHAR,0.166667
PHAL,PLNL,0.02381
PHAR,AVDR,0.047619
PHAR,PVQL,0.047619
PHAR,PVPL,0.119048
PHAR,PVR,0.02381
PHAR,PVQR,0.02381
PHAR,AVHR,0.071429
PHAR,PVT,0.047619
PHAR,DVA,0.047619
PHAR,PDA,0.02381
PHAR,PHBL,0.02381
PHAR,PHBR,0.119048
PHAR,DA08,0.02381
PHAR,AVG,0.119048
PHAR,PHAL,0.190476
PHAR,PHCR,0.02381
PHAR,PLNR,0.047619
PHBL,AVDR,0.020408
PHBL,PVQL,0.040816
PHBL,AVDL,0.020408
PHBL,AVAR,0.142857
PHBL,AVHL,0.020408
PHBL,AVHR,0.040816
PHBL,AVAL,0.183673
PHBL,PVCL,0.306122
PHBL,AS11,0.020408
PHBL,VA12,0.020408
PHBL,AVJR,0.020408
PHBL,PHBR,0.081633
PHBL,PVNL,0.020408
PHBL,DA08,0.020408
PHBL,AVG,0.020408
PHBL,PLNL,0.020408
PHBR,AVDR,0.023256
PHBR,PVPL,0.023256
PHBR,AVDL,0.023256
PHBR,AVAR,0.162791
PHBR,AVHL,0.023256
PHBR,AVHR,0.046512
PHBR,PVT,0.023256
PHBR,PVCR,0.069767
PHBR,AVAL,0.162791
PHBR,PVCL,0.139535
PHBR,VA12,0.046512
PHBR,PHBL,0.093023
PHBR,PHCL,0.023256
PHBR,DA08,0.023256
PHBR,AVFL,0.023256
PHBR,PHCR,0.093023
PHCL,PVQR,0.0625
PHCL,AVHR,0.03125
PHCL,DVA,0.1875
PHCL,AVAL,0.0625
PHCL,PVCL,0.0625
PHCL,VA12,0.09375
PHCL,LUAL,0.03125
PHCL,PHAL,0.03125
PHCL,PHAR,0.03125
PHCL,PHCR,0.0625
PHCL,DA09,0.25
PHCL,PLML,0.03125
PHCL,PLNL,0.0625
PHCR,PVQR,0.027027
PHCR,AVAR,0.027027
PHCR,AVHR,0.027027
PHCR,DVA,0.216216
PHCR,PVCR,0.243243
PHCR,AVAL,0.081081
PHCR,VA12,0.054054
PHCR,AVJR,0.027027
PHCR,LUAR,0.027027
PHCR,PHBR,0.027027
PHCR,PHCL,0.054054
PHCR,AVG,0.027027
PHCR,PHAR,0.054054
PHCR,DA09,0.108108
PLML,HSNL,0.25
PLML,PVCL,0.25
PLML,LUAL,0.25
PLML,PHCL,0.25
PLMR,AVDR,0.137931
PLMR,PVR,0.068966
PLMR,AVDL,0.034483
PLMR,AVAR,0.034483
PLMR,HSNR,0.034483
PLMR,DVA,0.172414
PLMR,PVCR,0.034483
PLMR,AVAL,0.137931
PLMR,PVCL,0.068966
PLMR,AS06,0.034483
PLMR,LUAR,0.034483
PLMR,PDEL,0.068966
PLMR,PDER,0.103448
PLMR,PLNR,0.034483
PLNL,SAADL,0.333333
PLNL,PHBL,0.066667
PLNL,PHCL,0.133333
PLNL,PHAL,0.066667
PLNL,SMBVL,0.4
PLNR,SAAVL,0.058824
PLNR,SAADR,0.235294
PLNR,PLMR,0.058824
PLNR,VA02,0.117647
PLNR,RMDVL,0.058824
PLNR,PHAR,0.117647
PLNR,SMBVR,0.352941
PQR,AVDR,0.106061
PQR,PVPL,0.060606
PQR,AVDL,0.106061
PQR,AVAR,0.166667
PQR,AVHL,0.015152
PQR,PVPR,0.136364
PQR,PVCR,0.015152
PQR,AVAL,0.121212
PQR,PVCL,0.030303
PQR,AS11,0.015152
PQR,AVJL,0.030303
PQR,AVJR,0.030303
PQR,LUAR,0.015152
PQR,PHBL,0.030303
PQR,PVNL,0.045455
PQR,PVNR,0.030303
PQR,DA08,0.015152
PQR,AVG,0.015152
PQR,DB07,0.015152
PVCL,AVDR,0.012821
PVCL,ASHR,0.00641
PVCL,AVDL,0.032051
PVCL,AVAR,0.070513
PVCL,ADLR,0.00641
PVCL,RIS,0.012821
PVCL,DVA,0.032051
PVCL,RID,0.032051
PVCL,AVBL,0.032051
PVCL,PVCR,0.044872
PVCL,AVAL,0.025641
PVCL,AS01,0.00641
PVCL,AVBR,0.076923
PVCL,AVEL,0.012821
PVCL,AVER,0.00641
PVCL,DA02,0.00641
PVCL,AS02,0.00641
PVCL,DB03,0.025641
PVCL,DA05,0.00641
PVCL,VA12,0.076923
PVCL,AVJL,0.025641
PVCL,DA04,0.00641
PVCL,DA06,0.00641
PVCL,DA07,0.00641
PVCL,DB06,0.012821
PVCL,LUAL,0.00641
PVCL,VB09,0.012821
PVCL,AVJR,0.012821
PVCL,PHBL,0.012821
PVCL,PQR,0.00641
PVCL,PVNL,0.00641
PVCL,DA08,0.076923
PVCL,DB05,0.012821
PVCL,AVG,0.00641
PVCL,VD13,0.00641
PVCL,DB04,0.019231
PVCL,DB07,0.051282
PVCL,SIBVL,0.012821
PVCL,VB04,0.00641
PVCL,VB05,0.00641
PVCL,VB06,0.012821
PVCL,VB07,0.00641
PVCL,VB08,0.00641
PVCL,VB10,0.019231
PVCL,VB11,0.012821
PVCL,AVFL,0.00641
PVCL,DB02,0.019231
PVCL,VB03,0.00641
PVCL,PVWL,0.00641
PVCL,SMBVR,0.012821
PVCL,PDEL,0.019231
PVCL,DD06,0.00641
PVCL,PLML,0.00641
PVCL,SIBDL,0.012821
PVCR,AVDR,0.0125
PVCR,PVR,0.0875
PVCR,AVDL,0.03125
PVCR,FLPL,0.00625
PVCR,AVAR,0.0625
PVCR,AVHL,0.00625
PVCR,PVPR,0.00625
PVCR,PVT,0.01875
PVCR,SIBDR,0.00625
PVCR,DVA,0.025
PVCR,RID,0.03125
PVCR,AVBL,0.05
PVCR,AQR,0.00625
PVCR,AVAL,0.075
PVCR,AVBR,0.0375
PVCR,AVEL,0.00625
PVCR,AVER,0.00625
PVCR,PVCL,0.05
PVCR,DA02,0.00625
PVCR,AS02,0.00625
PVCR,DB03,0.01875
PVCR,DA05,0.0125
PVCR,VA08,0.0125
PVCR,PLMR,0.00625
PVCR,VA12,0.03125
PVCR,AVJL,0.01875
PVCR,DA04,0.00625
PVCR,DA07,0.025
PVCR,DB06,0.0125
PVCR,VA09,0.00625
PVCR,VA11,0.01875
PVCR,AVJR,0.00625
PVCR,LUAR,0.00625
PVCR,PVDL,0.00625
PVCR,DB05,0.00625
PVCR,PVWR,0.0125
PVCR,DB04,0.025
PVCR,DB07,0.0125
PVCR,SIBVL,0.00625
PVCR,VB04,0.01875
PVCR,VB06,0.0125
PVCR,VB07,0.01875
PVCR,VB08,0.00625
PVCR,VB10,0.0125
PVCR,VB11,0.03125
PVCR,DB02,0.00625
PVCR,VB03,0.00625
PVCR,AVL,0.00625
PVCR,PHCR,0.00625
PVCR,PVWL,0.0125
PVCR,PDEL,0.0125
PVCR,PDER,0.0125
PVCR,DA09,0.03125
PVCR,SIBVR,0.01875
PVDL,AVAR,0.25
PVDL,DB01,0.041667
PVDL,PVCR,0.25
PVDL,AVAL,0.25
PVDL,PVCL,0.041667
PVDL,DA03,0.041667
