# Chemical synapses and Gap junctions in the C. elegans
# From dataset used by Varshney et al. completed by 3900 unique connections Cook et al. new dataset
# This updated dataset of the somatic network contains 12071 unique connections
AIZR,AIAR,chemical
ASER,AIAR,chemical
ASER,AIAR,chemical
ASER,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASGR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASHR,AIAR,chemical
ASIR,AIAR,chemical
ASIR,AIAR,chemical
ASIR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
ASKR,AIAR,chemical
AWCL,AIAR,chemical
AWCL,AIAR,chemical
AWCL,AIAR,chemical
AWCL,AIAR,chemical
AWCR,AIAR,chemical
AWCR,AIAR,chemical
PVQR,AIAR,chemical
PVQR,AIAR,chemical
PVQR,AIAR,chemical
PVQR,AIAR,chemical
PVQR,AIAR,chemical
PVQR,AIAR,chemical
PVQR,AIAR,chemical
ADAL,AIBL,chemical
ADAR,AIBL,chemical
ADLL,AIBL,chemical
ADLL,AIBL,chemical
ADLL,AIBL,chemical
ADLL,AIBL,chemical
ADLL,AIBL,chemical
ADLL,AIBL,chemical
ADLL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AIAL,AIBL,chemical
AFDL,AIBL,electrical
DVC,AIBL,electrical
PVT,AIBL,electrical
RIGR,AIBL,electrical
RIGR,AIBL,electrical
RIGR,AIBL,electrical
RIMR,AIBL,electrical
RIVL,AIBL,electrical
AINR,AIBL,chemical
AINR,AIBL,chemical
AIZL,AIBL,chemical
AIZL,AIBL,chemical
AIZL,AIBL,chemical
AIZL,AIBL,chemical
AIZR,AIBL,chemical
AIZR,AIBL,chemical
AIZR,AIBL,chemical
AIZR,AIBL,chemical
AIZR,AIBL,chemical
AIZR,AIBL,chemical
AIZR,AIBL,chemical
AIZR,AIBL,chemical
ASEL,AIBL,chemical
ASEL,AIBL,chemical
ASEL,AIBL,chemical
ASEL,AIBL,chemical
ASEL,AIBL,chemical
ASEL,AIBL,chemical
ASEL,AIBL,chemical
ASER,AIBL,chemical
ASER,AIBL,chemical
ASGL,AIBL,chemical
ASGL,AIBL,chemical
ASGL,AIBL,chemical
ASHL,AIBL,chemical
ASHL,AIBL,chemical
ASHL,AIBL,chemical
ASHL,AIBL,chemical
ASHL,AIBL,chemical
ASIL,AIBL,chemical
ASKL,AIBL,chemical
ASKL,AIBL,chemical
AWCL,AIBL,chemical
AWCL,AIBL,chemical
BAGL,AIBL,chemical
DVC,AIBL,chemical
FLPL,AIBL,chemical
FLPL,AIBL,chemical
HSNR,AIBL,chemical
PVT,AIBL,chemical
PVT,AIBL,chemical
RIBR,AIBL,chemical
RIBR,AIBL,chemical
RIMR,AIBL,chemical
RIMR,AIBL,chemical
RIMR,AIBL,chemical
RIMR,AIBL,chemical
SAADL,AIBL,chemical
SAAVL,AIBL,chemical
SDQR,AIBL,chemical
SDQR,AIBL,chemical
ADAL,AIBR,chemical
ADAL,AIBR,chemical
ADAR,AIBR,chemical
ADLL,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
ADLR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AIAR,AIBR,chemical
AFDR,AIBR,electrical
DB01,AIBR,electrical
DVC,AIBR,electrical
DVC,AIBR,electrical
PVT,AIBR,electrical
RIGL,AIBR,electrical
RIGL,AIBR,electrical
RIGL,AIBR,electrical
RIML,AIBR,electrical
RIS,AIBR,electrical
RIVR,AIBR,electrical
AIZL,AIBR,chemical
AIZL,AIBR,chemical
AIZL,AIBR,chemical
AIZL,AIBR,chemical
AIZL,AIBR,chemical
AIZL,AIBR,chemical
AIZL,AIBR,chemical
AIZL,AIBR,chemical
AIZR,AIBR,chemical
ASEL,AIBR,chemical
ASEL,AIBR,chemical
ASEL,AIBR,chemical
ASEL,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASER,AIBR,chemical
ASGR,AIBR,chemical
ASGR,AIBR,chemical
ASHR,AIBR,chemical
ASHR,AIBR,chemical
ASHR,AIBR,chemical
ASIR,AIBR,chemical
AWBL,AIBR,chemical
AWCL,AIBR,chemical
AWCR,AIBR,chemical
AWCR,AIBR,chemical
AWCR,AIBR,chemical
AWCR,AIBR,chemical
DVC,AIBR,chemical
DVC,AIBR,chemical
DVC,AIBR,chemical
FLPL,AIBR,chemical
FLPL,AIBR,chemical
FLPR,AIBR,chemical
HSNR,AIBR,chemical
PVT,AIBR,chemical
PVT,AIBR,chemical
PVT,AIBR,chemical
PVT,AIBR,chemical
RIBL,AIBR,chemical
RIBL,AIBR,chemical
RMGL,AIBR,chemical
SAADR,AIBR,chemical
SDQL,AIBR,chemical
VB01,AIBR,chemical
AIAL,AIML,chemical
AIAL,AIML,chemical
SIBDR,AIML,electrical
ASKL,AIML,chemical
ASKL,AIML,chemical
ASKR,AIMR,chemical
RMGR,AIMR,chemical
ADEL,AINL,electrical
AINR,AINL,electrical
AINR,AINL,electrical
ASGR,AINL,electrical
AUAR,AINL,electrical
AFDL,AINR,chemical
AINL,AINR,electrical
AINL,AINR,electrical
ASGL,AINR,electrical
AUAL,AINR,electrical
ASGL,AINR,chemical
AFDL,AIYL,chemical
AFDL,AIYL,chemical
AFDL,AIYL,chemical
AFDL,AIYL,chemical
AFDL,AIYL,chemical
AFDL,AIYL,chemical
AFDL,AIYL,chemical
AIBL,AIYL,chemical
AIYR,AIYL,electrical
RIML,AIYL,electrical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASEL,AIYL,chemical
ASER,AIYL,chemical
ASER,AIYL,chemical
ASER,AIYL,chemical
ASER,AIYL,chemical
ASIL,AIYL,chemical
ASIL,AIYL,chemical
AWAL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCL,AIYL,chemical
AWCR,AIYL,chemical
AWCR,AIYL,chemical
AWCR,AIYL,chemical
AWCR,AIYL,chemical
BAGR,AIYL,chemical
ADFR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AFDR,AIYR,chemical
AIYL,AIYR,electrical
RIMR,AIYR,electrical
ASEL,AIYR,chemical
ASEL,AIYR,chemical
ASEL,AIYR,chemical
ASEL,AIYR,chemical
ASEL,AIYR,chemical
ASEL,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASER,AIYR,chemical
ASGR,AIYR,chemical
AUAR,AIYR,chemical
AWAR,AIYR,chemical
AWAR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
AWCR,AIYR,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
ADFL,AIZL,chemical
AIAL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIYL,AIZL,chemical
AIZR,AIZL,electrical
AIZR,AIZL,electrical
ASGL,AIZL,electrical
ASHL,AIZL,electrical
ASIL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWAL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
AWBL,AIZL,chemical
DVA,AIZL,chemical
DVA,AIZL,chemical
DVA,AIZL,chemical
HSNL,AIZL,chemical
HSNL,AIZL,chemical
HSNR,AIZL,chemical
RIH,AIZL,chemical
RIH,AIZL,chemical
RIH,AIZL,chemical
RIH,AIZL,chemical
RIR,AIZL,chemical
RIR,AIZL,chemical
RIR,AIZL,chemical
RIR,AIZL,chemical
RIR,AIZL,chemical
RIR,AIZL,chemical
ADFR,AIZR,chemical
ADFR,AIZR,chemical
ADFR,AIZR,chemical
ADFR,AIZR,chemical
ADFR,AIZR,chemical
ADFR,AIZR,chemical
ADFR,AIZR,chemical
ADFR,AIZR,chemical
AIAR,AIZR,chemical
AIYR,AIZR,chemical
AIYR,AIZR,chemical
AIYR,AIZR,chemical
AIYR,AIZR,chemical
AIYR,AIZR,chemical
AIYR,AIZR,chemical
AIYR,AIZR,chemical
AIYR,AIZR,chemical
AIZL,AIZR,electrical
AIZL,AIZR,electrical
ASGR,AIZR,electrical
ASHR,AIZR,electrical
AWAR,AIZR,electrical
AWAR,AIZR,chemical
AWAR,AIZR,chemical
AWAR,AIZR,chemical
AWAR,AIZR,chemical
AWAR,AIZR,chemical
AWAR,AIZR,chemical
AWAR,AIZR,chemical
AWBR,AIZR,chemical
AWBR,AIZR,chemical
AWBR,AIZR,chemical
AWBR,AIZR,chemical
HSNL,AIZR,chemical
HSNR,AIZR,chemical
RIBR,AIZR,chemical
RIGL,AIZR,chemical
RIH,AIZR,chemical
RIH,AIZR,chemical
RIH,AIZR,chemical
RIH,AIZR,chemical
RIR,AIZR,chemical
RIR,AIZR,chemical
RIR,AIZR,chemical
RIR,AIZR,chemical
RIR,AIZR,chemical
ADER,ALA,chemical
ADLL,ALA,chemical
ADLL,ALA,chemical
RID,ALA,electrical
AIML,ALML,chemical
AVM,ALML,electrical
PVR,ALML,electrical
RIFL,ALML,chemical
RIFL,ALML,chemical
RMGL,ALML,chemical
SDQL,ALML,chemical
AVM,ALMR,electrical
BDUR,ALMR,chemical
SMBDR,ALNL,electrical
RIGL,ALNL,chemical
RMGL,ALNL,chemical
SAAVL,ALNL,chemical
RIGR,ALNR,chemical
RMGR,ALNR,chemical
AVBL,AQR,electrical
AVKL,AQR,electrical
AVKL,AQR,electrical
AVKR,AQR,electrical
PVPL,AQR,electrical
PVPL,AQR,electrical
PVPL,AQR,electrical
PVPL,AQR,electrical
PVPL,AQR,electrical
PVPL,AQR,electrical
PVPL,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
PVPR,AQR,electrical
RIGL,AQR,electrical
RIGL,AQR,electrical
RIGR,AQR,electrical
AVHR,AQR,chemical
AVHR,AQR,chemical
DVA,AQR,chemical
DVA,AQR,chemical
DVA,AQR,chemical
DVA,AQR,chemical
PVCR,AQR,chemical
PVPL,AQR,chemical
PVPR,AQR,chemical
PVPR,AQR,chemical
AVAL,AS01,electrical
AVAL,AS01,electrical
AVAL,AS01,electrical
AVAR,AS01,electrical
AVAR,AS01,electrical
VA03,AS01,electrical
VD02,AS01,electrical
AVAR,AS01,chemical
AVBR,AS01,chemical
AVDL,AS01,chemical
AVEL,AS01,chemical
AVER,AS01,chemical
AVER,AS01,chemical
AVER,AS01,chemical
DB01,AS01,chemical
PVCL,AS01,chemical
DA02,AS02,electrical
VA04,AS02,electrical
VA04,AS02,electrical
AVAL,AS02,chemical
AVAR,AS02,chemical
AVAR,AS02,chemical
AVER,AS02,chemical
AVER,AS02,chemical
DB01,AS02,chemical
PVCR,AS02,chemical
RID,AS02,chemical
AVAL,AS03,electrical
AVAL,AS03,electrical
AVAR,AS03,electrical
DA02,AS03,electrical
VA05,AS03,electrical
VA05,AS03,electrical
AVAL,AS03,chemical
AVAR,AS03,chemical
AVBL,AS03,chemical
AVBR,AS03,chemical
AVER,AS03,chemical
DB01,AS03,chemical
DA03,AS04,electrical
AVAL,AS04,chemical
AVAR,AS04,chemical
AVBL,AS04,chemical
AVBR,AS04,chemical
AVDL,AS04,chemical
DA03,AS04,chemical
DB03,AS04,chemical
AS04,AS05,chemical
AVAL,AS05,electrical
AVAR,AS05,electrical
VA07,AS05,electrical
AVAL,AS05,chemical
AVAL,AS05,chemical
AVAL,AS05,chemical
AVAR,AS05,chemical
AVBL,AS05,chemical
AVBR,AS05,chemical
AVDL,AS05,chemical
AVDR,AS05,chemical
DB03,AS05,chemical
HSNR,AS05,chemical
AVAL,AS06,electrical
AVAR,AS06,electrical
AVBR,AS06,electrical
DA05,AS06,electrical
DA05,AS06,electrical
VA08,AS06,electrical
AVAR,AS06,chemical
AVAR,AS06,chemical
AVBL,AS06,chemical
AVBR,AS06,chemical
PLMR,AS06,chemical
PVR,AS06,chemical
AVAL,AS07,electrical
AVAL,AS07,electrical
AVAL,AS07,electrical
AVAL,AS07,electrical
AVAL,AS07,electrical
AVAL,AS07,electrical
AVAR,AS07,electrical
AVAR,AS07,electrical
AVAR,AS07,electrical
AVAR,AS07,electrical
AVAR,AS07,electrical
AVBL,AS07,electrical
AVBL,AS07,electrical
AVBR,AS07,electrical
AVBR,AS07,electrical
AVAL,AS07,chemical
AVAL,AS07,chemical
AVAL,AS07,chemical
AVAL,AS07,chemical
AVAL,AS07,chemical
AVAL,AS07,chemical
AVAL,AS07,chemical
AVAL,AS07,chemical
AVAR,AS07,chemical
AVAR,AS07,chemical
AVAR,AS07,chemical
AVBR,AS07,chemical
AVAL,AS08,electrical
AVAL,AS08,electrical
AVAL,AS08,electrical
AVAL,AS08,electrical
AVAR,AS08,electrical
AVAR,AS08,electrical
AVAR,AS08,electrical
AVAL,AS08,chemical
AVAL,AS08,chemical
AVAL,AS08,chemical
AVAL,AS08,chemical
AVAL,AS08,chemical
AVAR,AS08,chemical
AVAR,AS08,chemical
AVAR,AS08,chemical
AVAR,AS08,chemical
AVAR,AS08,chemical
AVAR,AS08,chemical
AVAL,AS09,electrical
AVAL,AS09,electrical
AVAL,AS09,electrical
AVAL,AS09,electrical
AVAR,AS09,electrical
DVB,AS09,electrical
DVB,AS09,electrical
DVB,AS09,electrical
DVB,AS09,electrical
DVB,AS09,electrical
DVB,AS09,electrical
DVB,AS09,electrical
AVAL,AS09,chemical
AVAL,AS09,chemical
AVAL,AS09,chemical
AVAL,AS09,chemical
AVAL,AS09,chemical
AVAL,AS09,chemical
AVAL,AS09,chemical
AVAL,AS09,chemical
AVAR,AS09,chemical
AVAR,AS09,chemical
AVAR,AS09,chemical
AVAR,AS09,chemical
AVAR,AS09,chemical
AVBL,AS09,chemical
AVAL,AS10,electrical
AVAR,AS10,electrical
AVAL,AS10,chemical
AVAL,AS10,chemical
AVAR,AS10,chemical
AVBL,AS10,chemical
AVBR,AS10,chemical
AVDL,AS10,chemical
AVDR,AS10,chemical
PDB,AS11,electrical
PDB,AS11,electrical
AVAL,AS11,chemical
AVAL,AS11,chemical
AVAL,AS11,chemical
AVAL,AS11,chemical
AVAR,AS11,chemical
AVAR,AS11,chemical
AVAR,AS11,chemical
AVAR,AS11,chemical
AVAR,AS11,chemical
AVAR,AS11,chemical
AVDL,AS11,chemical
AVDL,AS11,chemical
PDA,AS11,chemical
VA12,AS11,chemical
VA12,AS11,chemical
AINL,ASEL,chemical
AINL,ASEL,chemical
AINL,ASEL,chemical
AINR,ASEL,chemical
AIZL,ASEL,chemical
ASIR,ASEL,chemical
ASIR,ASEL,chemical
AWAL,ASEL,chemical
AWAL,ASEL,chemical
AWAL,ASEL,chemical
AWAL,ASEL,chemical
AWAR,ASEL,chemical
AWCL,ASEL,chemical
AWCR,ASEL,chemical
ADLL,ASER,chemical
ADLL,ASER,chemical
ADLL,ASER,chemical
ADLR,ASER,chemical
AFDR,ASER,chemical
AIAL,ASER,chemical
AIAL,ASER,chemical
AIAL,ASER,chemical
AIAR,ASER,chemical
AIBL,ASER,chemical
AINR,ASER,chemical
AINR,ASER,chemical
ASIL,ASER,chemical
AWAR,ASER,chemical
AWAR,ASER,chemical
PVQR,ASER,chemical
AIAL,ASGL,chemical
AIML,ASGL,chemical
AIML,ASGL,chemical
AINR,ASGL,electrical
AIZL,ASGL,electrical
AWAL,ASGL,chemical
AIAR,ASGR,chemical
AIAR,ASGR,chemical
AIMR,ASGR,chemical
AIMR,ASGR,chemical
AINL,ASGR,chemical
AINL,ASGR,electrical
AIZR,ASGR,electrical
AWBR,ASGR,chemical
AWCR,ASGR,chemical
CEPVR,ASGR,chemical
ADLL,ASHL,chemical
ADLL,ASHL,chemical
AIAL,ASHL,chemical
ADAL,ASHL,electrical
AIZL,ASHL,electrical
ASHR,ASHL,electrical
RICL,ASHL,electrical
RICL,ASHL,electrical
RMGL,ASHL,electrical
HSNL,ASHL,chemical
HSNR,ASHL,chemical
HSNR,ASHL,chemical
RMGL,ASHL,chemical
URXL,ASHL,chemical
ADFR,ASHR,chemical
ADLR,ASHR,chemical
ADLR,ASHR,chemical
ADLR,ASHR,chemical
ADAR,ASHR,electrical
AIZR,ASHR,electrical
ASHL,ASHR,electrical
ASKR,ASHR,electrical
RICR,ASHR,electrical
RICR,ASHR,electrical
RMGR,ASHR,electrical
ASIR,ASHR,chemical
AWBR,ASHR,chemical
AWBR,ASHR,chemical
HSNL,ASHR,chemical
HSNL,ASHR,chemical
PVPR,ASHR,chemical
RIFR,ASHR,chemical
RIFR,ASHR,chemical
RMGR,ASHR,chemical
AIAL,ASIL,electrical
AIAL,ASIL,electrical
ASIR,ASIL,electrical
AIAR,ASIR,electrical
AIAR,ASIR,electrical
ASIL,ASIR,electrical
ASJR,ASJL,electrical
AVFR,ASJL,chemical
PVQL,ASJL,chemical
AIMR,ASJR,chemical
AIMR,ASJR,chemical
ASJL,ASJR,electrical
HSNL,ASJR,chemical
AIAL,ASKL,chemical
AIAL,ASKL,chemical
AIAL,ASKL,chemical
AIML,ASKL,chemical
AIML,ASKL,chemical
ASGL,ASKL,chemical
ASHL,ASKL,chemical
ASIL,ASKL,chemical
ASIL,ASKL,chemical
ASJL,ASKL,chemical
ASJL,ASKL,chemical
ASJL,ASKL,chemical
ASJL,ASKL,chemical
ASKR,ASKL,electrical
PVQL,ASKL,electrical
PVQL,ASKL,electrical
PVQL,ASKL,electrical
PVQL,ASKL,electrical
PVQL,ASKL,electrical
RMGL,ASKL,electrical
AVFR,ASKL,chemical
HSNL,ASKL,chemical
PVQL,ASKL,chemical
PVQL,ASKL,chemical
PVQL,ASKL,chemical
PVQL,ASKL,chemical
AIMR,ASKR,chemical
AIMR,ASKR,chemical
AIMR,ASKR,chemical
ASJR,ASKR,chemical
ASJR,ASKR,chemical
ASJR,ASKR,chemical
ASJR,ASKR,chemical
ASHR,ASKR,electrical
ASKL,ASKR,electrical
PVQR,ASKR,electrical
PVQR,ASKR,electrical
PVQR,ASKR,electrical
PVQR,ASKR,electrical
RMGR,ASKR,electrical
PVQR,ASKR,chemical
PVQR,ASKR,chemical
PVQR,ASKR,chemical
PVQR,ASKR,chemical
ADFL,AUAL,chemical
ADFL,AUAL,chemical
ADFL,AUAL,chemical
